prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(8776, 1, 1347)","[({(4276, 0, 8776)}, -5.333624470552445, 'baseline')]","[(4276, 1, 1347), (4276, 0, 8776)]",2,0.7884548306465149,1,[0.9527137875556946],[1],0.9527137875556946,1.0
"(39499, 0, 292)","[({(1864, 4, 39499)}, -1.4927046188194881, 'baseline')]","[(2148, 0, 292), (1864, 4, 39499), (1864, 4, 2148)]",3,0.6023808717727661,1,[0.00010429356188979],[55],0.00010429356188979,55.0
"(28640, 2, 741)",[],[],0,0.6571306586265564,1,[0.6244994401931763],[1],0.6244994401931763,1.0
"(34777, 1, 14753)",[],[],0,0.9449015259742737,1,[0.9571276307106018],[1],0.9571276307106018,1.0
"(26770, 5, 6829)",[],[],0,0.45097658038139343,1,[0.3625602722167969],[1],0.3625602722167969,1.0
"(11565, 1, 12441)",[],[],0,0.9488105773925781,1,[0.9533886313438416],[1],0.9533886313438416,1.0
"(903, 5, 5742)",[],[],0,0.4814486503601074,1,[0.7183679342269897],[1],0.7183679342269897,1.0
"(14612, 1, 19739)","[({(14613, 1, 14612)}, -0.02511194877180079, 'baseline')]","[(19739, 1, 17887), (14613, 1, 14612), (17887, 1, 14613)]",3,0.8138606548309326,1,[0.9373836517333984],[1],0.9373836517333984,1.0
"(24146, 1, 36079)",[],[],0,0.8771597146987915,1,[0.9324122667312622],[1],0.9324122667312622,1.0
"(31393, 0, 292)",[],[],0,0.512271523475647,1,[0.44955208897590637],[1],0.44955208897590637,1.0
"(14940, 1, 12227)","[({(5927, 1, 14940)}, -0.13195341237326513, 'baseline')]","[(13800, 1, 12227), (5927, 1, 14940), (13800, 1, 5927)]",3,0.8385334610939026,1,[0.7557544112205505],[1],0.7557544112205505,1.0
"(2949, 1, 8019)","[({(9188, 1, 2949)}, 0.15334853921086414, 'baseline')]","[(9188, 1, 2949), (9188, 1, 30805), (30805, 1, 8019)]",3,0.8824633359909058,1,[0.9383853077888489],[1],0.9383853077888489,1.0
"(15729, 1, 12999)","[({(15730, 1, 15729)}, -0.787963209457642, 'baseline'), ({(16455, 1, 15729)}, -1.22003144178122, 'baseline')]","[(15730, 1, 15171), (15730, 1, 15729), (15171, 1, 16455), (15171, 1, 12999), (16455, 1, 15729)]",5,0.19728238880634308,1,[0.07042518258094788],[5],0.07042518258094788,5.0
"(20124, 1, 18592)",[],[],0,0.9615100622177124,1,[0.95685213804245],[1],0.95685213804245,1.0
"(9536, 0, 265)",[],[],0,0.6587778329849243,1,[0.046711038798093796],[4],0.046711038798093796,4.0
"(23468, 1, 1116)",[],[],0,0.9318868517875671,1,[0.925007164478302],[1],0.925007164478302,1.0
"(1419, 1, 22014)","[({(19671, 1, 1419)}, 3.2810832634268383, 'baseline')]","[(13051, 1, 22014), (19671, 1, 13051), (19671, 1, 1419)]",3,0.8030797243118286,1,[0.9189172387123108],[1],0.9189172387123108,1.0
"(16918, 1, 2507)","[({(16476, 1, 16918)}, 1.2213193282207442, 'baseline')]","[(2507, 3, 16476), (16476, 1, 16918)]",2,0.9153757691383362,1,[0.9511648416519165],[1],0.9511648416519165,1.0
"(12356, 1, 20726)",[],[],0,0.8214631676673889,1,[0.8395233750343323],[1],0.8395233750343323,1.0
"(31721, 1, 24228)","[({(7056, 1, 31721)}, -2.5632743113495295, 'baseline')]","[(7056, 1, 31721), (24228, 0, 7056)]",2,0.8690681457519531,1,[0.7554541826248169],[1],0.7554541826248169,1.0
"(7982, 1, 20572)","[({(14618, 3, 7982)}, -1.5980878373587752, 'baseline')]","[(14618, 3, 7982), (20572, 1, 7983), (7983, 3, 14618)]",3,0.9877474308013916,1,[0.9768849611282349],[1],0.9768849611282349,1.0
"(20097, 1, 39891)",[],[],0,0.9519976377487183,1,[0.9564711451530457],[1],0.9564711451530457,1.0
"(27089, 0, 25460)","[({(21273, 4, 27089)}, 2.7322831559896916, 'baseline')]","[(21273, 4, 27089), (21273, 4, 25460)]",2,0.5863993167877197,1,[9.729299927130342e-05],[77],9.729299927130342e-05,77.0
"(522, 1, 21041)","[({(21899, 0, 522)}, 2.896657338299605, 'baseline')]","[(21899, 0, 522), (21899, 1, 21041)]",2,0.9422932267189026,1,[0.9426228404045105],[1],0.9426228404045105,1.0
"(26856, 1, 26855)",[],[],0,0.9746934175491333,1,[0.9166346788406372],[1],0.9166346788406372,1.0
"(29520, 1, 38175)",[],[],0,0.9498961567878723,1,[0.9561157822608948],[1],0.9561157822608948,1.0
"(11856, 1, 2643)",[],[],0,0.9860931038856506,1,[0.9591724872589111],[1],0.9591724872589111,1.0
"(6787, 1, 26217)",[],[],0,0.867676854133606,1,[0.8929271101951599],[1],0.8929271101951599,1.0
"(3136, 1, 16161)","[({(3137, 1, 3136)}, -2.056103735946234, 'baseline')]","[(16161, 0, 3005), (3137, 1, 3136), (3137, 0, 3005)]",3,0.92377108335495,1,[0.8371815085411072],[1],0.8371815085411072,1.0
"(22752, 1, 11603)","[({(25306, 1, 22752)}, 1.4694543678506138, 'baseline'), ({(2392, 1, 22752)}, 0.7179086093371079, 'baseline')]","[(11603, 1, 7967), (25306, 1, 7967), (2392, 1, 22752), (28597, 1, 2392), (25306, 1, 22752), (28597, 1, 11603)]",6,0.9543496966362,1,[0.8593994975090027],[1],0.8593994975090027,1.0
"(8742, 1, 19068)","[({(1897, 1, 8742)}, -0.497333919546042, 'baseline')]","[(1897, 1, 8742), (5674, 1, 19068), (1897, 1, 5674)]",3,0.9776057600975037,1,[0.938025712966919],[1],0.938025712966919,1.0
"(20944, 1, 2415)","[({(2994, 1, 20944)}, 1.415903819730004, 'baseline')]","[(2994, 1, 2993), (2994, 1, 20944), (2415, 1, 2993)]",3,0.8592720627784729,1,[0.9256446957588196],[1],0.9256446957588196,1.0
"(16624, 9, 15794)","[({(15793, 1, 16624)}, -1.2918633547901366, 'baseline')]","[(15793, 1, 16624), (15794, 1, 15793)]",2,0.9656851887702942,1,[0.965162992477417],[1],0.965162992477417,1.0
